Longitude,Latitude,id,Name,Counsil,Material,Lateral Loading system,Code level,Floors,Lateral Coefficiency,Intensity,Typology,Area
22.95504825,40.63399182,369,Gennimatas,Thessalonikis,MUR: unreinforced masonry,LWAL: load bearing wall,CDM,1,None,PGA,MUR_LWAL-DNO_H1,22
22.95478518,40.63437879,372,Gennimatas,Thessalonikis,MUR: unreinforced masonry,LWAL: load bearing wall,CDM,1,None,PGA,MUR-ADO_LWAL-DNO_H1,30.2
22.95489041,40.6345692,373,Gennimatas,Thessalonikis,MUR: unreinforced masonry,LWAL: load bearing wall,CDH,1,None,PGA,MUR-ADO_LWAL-DNO_H1,112.3
22.95563101,40.63447093,377,Gennimatas,Thessalonikis,MUR: unreinforced masonry,LWAL: load bearing wall,CDN,3,None,SA(0.6),MUR-ADO_LWAL-DNO_H3,6168
22.95550151,40.63427744,378,Gennimatas,Thessalonikis,MUR: unreinforced masonry,LWAL: load bearing wall,CDL,3,None,SA(0.6),MUR_LWAL-DNO_H3,1828.1
22.95547318,40.63412695,379,Gennimatas,Thessalonikis,CR: reinforced concrete,LDUAL: dual frame-wall system,CDL,3,None,PGA,CR_LDUAL-DUL_H3,60.9
22.95555007,40.63404096,380,Gennimatas,Thessalonikis,MUR: unreinforced masonry,LWAL: load bearing wall,CDL,2,None,SA(0.3),MUR_LWAL-DNO_H2,168.4
22.95518179,40.634431,381,Gennimatas,Thessalonikis,CR: reinforced concrete,LFINF: infilled frame,CDM,3,10,SA(1.0),CR_LFINF-CDM-10_H3,25.2
22.95520608,40.63459991,382,Gennimatas,Thessalonikis,CR: reinforced concrete,LFINF: infilled frame,CDM,3,10,SA(1.0),CR_LFINF-CDM-10_H3,303.3
22.95546719,40.63398846,383,Gennimatas,Thessalonikis,CR: reinforced concrete,LFINF: infilled frame,CDM,2,10,SA(0.6),CR_LFINF-CDM-10_H2,50.1
22.95536391,40.6341116,384,Gennimatas,Thessalonikis,MUR: unreinforced masonry,LWAL: load bearing wall,CDL,1,None,PGA,MUR_LWAL-DNO_H1,27.9
22.95502396,40.63360485,386,Gennimatas,Thessalonikis,MUR: unreinforced masonry,LWAL: load bearing wall,CDM,1,None,PGA,MUR_LWAL-DNO_H1,43.3
22.95567203,40.63394871,1388,Gennimatas,Thessalonikis,S: steel,LFM: moment frame,DUM,1,10,PGA,S_LFM-DUH_H1,25.23
22.95580004,40.63401235,1389,Gennimatas,Thessalonikis,CR: reinforced concrete,LDUAL: dual frame-wall system,DUM,1,None,PGA,CR_LDUAL-DUH_H1,137.52
22.95531588,40.6341123,1391,Gennimatas,Thessalonikis,S: steel,LFM: moment frame,DUM,1,10,PGA,S_LFM-DUH_H1,7.02
22.95504825,40.63399182,1392/369,Gennimatas,Thessalonikis,MUR: unreinforced masonry,LWAL: load bearing wall,DNO,1,None,PGA,MUR-CL99_LWAL-DNO_H1,158.13
